at,payloadSizeBytes,frameType
66536,2687,P
66593,3709,P
66593,1169,B
66593,650,B
66647,774,B
67021,2383,P
67071,2189,P
67147,2792,P
67548,1748,P
67892,17818,I
67893,4581,P
67893,1768,B
67893,941,B
67893,1068,B
67893,2621,P
67893,2516,P
67893,2309,P
67893,3401,P
67894,772,B
67894,1007,B
67894,4097,P
67894,1934,B
67894,1055,B
67894,1038,B
67894,16112,I
67894,4901,P
67894,1433,B
67895,3812,P
67895,4111,P
67895,4201,P
67895,4071,P
67895,4600,P
67967,3922,P
68369,3740,P
68467,5245,P
68517,2013,B
68541,1481,B
68590,2830,P
68664,2413,P
68885,11006,I
69639,12602,P
69639,162,B
69663,886,B
69663,183,B
69737,3261,P
69737,352,B
69737,344,B
69738,160,B
69810,3287,P
69883,3291,P
69959,3612,P
69959,492,B
69960,413,B
69960,191,B
71373,23660,I
71422,1620,P
71423,357,B
71423,287,B
71423,196,B
72333,5847,P
72333,486,B
72333,409,B
72334,293,B
72530,7622,P
72530,532,B
72531,456,B
72531,268,B
72531,2370,P
72531,468,B
77171,23562,I
77172,3132,P
77172,432,B
77172,3433,P
77220,2800,P
77220,1502,P
77220,519,B
77220,333,B
77221,348,B
77221,1376,P
77221,505,B
77221,301,B
77221,282,B
77221,2679,P
77221,1254,P
77221,11407,I
77222,15313,P
77222,156,B
77222,157,B
77244,156,B
77294,2277,P
77294,318,B
77294,252,B
77294,164,B
77294,3412,P
77294,362,B
77295,302,B
77295,167,B
77295,6562,P
77295,383,B
77723,21936,I
77748,1432,P
77748,301,B
77748,194,B
77748,174,B
77848,6961,P
77848,418,B
77848,371,B
77848,170,B
77924,9135,P
77924,534,B
77924,441,B
77924,254,B
77924,4547,P
77924,509,B
77925,21188,I
77972,2872,P
77973,397,B
77973,271,B
78147,7560,P
78147,425,B
78147,391,B
78172,188,B
78196,4652,P
78197,498,B
78197,402,B
78197,173,B
78197,3113,P
78197,411,B
78197,353,B
79741,21512,I
79768,1104,P
79796,286,B
79797,602,P
79797,419,P
79797,395,P
81164,299,P
81165,291,P
82595,12336,P
82595,181,B
82596,3133,P
82596,884,B
82596,561,B
82596,580,B
82596,1592,P
85354,18372,I
85354,3558,P
85355,1327,B
85355,691,B
85355,873,B
85355,2140,P
85355,745,B
85355,500,B
85355,1876,P
85356,1947,P
85356,2071,P
85448,2002,P
86847,2687,P
86848,2910,P
86848,2995,P
86848,15856,I
86848,3443,P
86848,3658,P
86848,4277,P
86849,1368,B
86849,3388,P
86849,3346,P
86849,3409,P
86849,3228,P
86849,3345,P
86849,3503,P
86850,3446,P
86850,3321,P
86851,3391,P
86851,3492,P
86851,14018,I
86851,3842,P
86851,3615,P
86851,3340,P
86851,3056,P
86852,3455,P
86852,1407,B
86852,665,B
86852,629,B
86852,3246,P
86852,2813,P
86852,2776,P
86853,2626,P
86853,9125,P
86853,578,B
86853,12539,I
86853,2467,P
86853,1099,B
86853,654,B
86854,640,B
86854,4444,P
86854,1787,B
86854,1033,B
86854,1044,B
86854,4953,P
86855,1577,B
86855,1108,B
86855,856,B
86856,5021,P
86856,1202,B
86856,24505,I
86856,3508,P
86856,1464,B
86856,1136,B
86856,1053,B
86857,3466,P
86857,1548,B
86857,1185,B
86857,1344,B
86857,4678,P
86857,1668,B
86857,1452,B
86858,1369,B
86858,3975,P
86858,1442,B
86858,24177,I
86858,3796,P
86858,1546,B
86859,1232,B
86859,1133,B
86859,3963,P
86859,1898,B
86859,1237,B
86860,1412,B
86860,4304,P
86860,1860,B
86860,1354,B
86860,1203,B
86861,3633,P
86861,1304,B
87409,23596,I
87409,4104,P
87409,1727,B
87409,1269,B
87410,1124,B
87410,4222,P
87410,1868,B
87410,1302,B
87410,1405,B
87486,4386,P
87535,1972,B
87535,1427,B
87535,1300,B
87535,3391,P
87536,1520,B
87536,21716,I
87536,4911,P
87536,1992,B
87536,1600,B
87536,1379,B
87536,4736,P
87537,1796,B
87537,1362,B
87537,1218,B
87537,4509,P
87537,1847,B
87537,1233,B
87537,1582,B
87537,3148,P
87538,1845,B
87538,21697,I
87538,4649,P
87538,1985,B
87538,1169,B
87560,1143,B
88124,4319,P
88124,1614,B
88124,1543,B
88124,4025,P
88124,1605,B
88125,1100,B
88125,913,B
88125,2750,P
88125,1387,B
88125,1317,B
88125,23017,I
88125,4481,P
88126,2063,B
88126,1248,B
88126,1119,B
88126,4525,P
88126,2128,B
88126,1168,B
88126,1277,B
88126,4929,P
88127,1917,B
88128,1427,B
88128,947,B
88128,3218,P
88128,2556,P
88128,16353,I
88128,3442,P
88128,1080,B
88129,867,B
88129,4155,P
88177,1413,B
88177,964,B
89546,1052,B
92372,4706,P
93754,1531,B
94543,1051,B
94543,1164,B
94543,3377,P
94543,1262,B
94543,1115,B
95274,22665,I
95274,4247,P
95275,1752,B
95275,1031,B
95275,1097,B
95275,4286,P
95275,1726,B
95275,1171,B
95275,1099,B
95275,4851,P
95275,1728,B
95276,1258,B
95276,1195,B
95276,4366,P
95276,987,B
95276,23411,I
95276,4553,P
95276,1507,B
95276,1195,B
95276,946,B
95276,3860,P
95277,1225,B
95277,987,B
95277,793,B
95277,3816,P
95277,1149,B
95278,940,B
95278,820,B
95278,3933,P
95278,861,B
96028,23244,I
96029,2782,P
96029,1049,B
96029,722,B
96029,694,B
96029,3715,P
96029,993,B
